kDN,DS,DCP,TD_P,TD_U,CL,MV,CB,F1,N1,N2,LSC,LSR,H,U
0.8,1.0,0.8863636363636364,,1.0,0.6057371957526501,0.8717948717948718,0.9242424242424242,0.6666666666666666,0.5,0.6754184591717062,1.0,0.8107977642039185,0.05,1.0
0.0,0.7307692307692308,0.11363636363636365,,0.8,0.047807236357325755,0.0,0.4090909090909091,0.5833333333333334,0.0,0.3394120459173481,0.9517684887459807,0.9231535019583569,0.0,0.9711538461538461
0.0,0.0,0.11363636363636365,,0.5,0.049691769181405054,0.0,0.4090909090909091,0.6666666666666666,0.0,0.26408359123229186,0.9035369774919614,0.9242323461230275,0.0,0.9487179487179487
0.0,0.7307692307692308,0.11363636363636365,,0.8,0.04716885011139493,0.0,0.4090909090909091,0.25,0.0,0.03344849532540073,0.9292604501607717,0.9399840519266588,0.0,0.8782051282051282
0.0,0.0,0.11363636363636365,,0.5,0.0471676369231635,0.0,0.4090909090909091,0.16666666666666666,0.0,0.0,0.9196141479099679,0.989337713472557,0.0,0.8814102564102564
0.6,0.9903846153846154,0.8863636363636364,,0.7,0.6508825359023089,0.8717948717948718,0.9242424242424242,0.9166666666666666,1.0,0.5155016132079762,1.0,0.8837022382215529,0.025,1.0
0.4,0.9615384615384616,0.11363636363636365,,0.6,0.14587204462767844,0.0,0.4090909090909091,0.6666666666666666,0.0,0.3879716202861778,0.9967845659163987,0.9544681944306592,0.0,0.9807692307692307
0.8,0.9711538461538461,0.8863636363636364,,0.6,0.6124021912884487,0.8717948717948718,0.9242424242424242,0.6666666666666666,1.0,0.5569995515275119,1.0,0.8579613070562581,0.0,1.0
0.2,0.6153846153846154,0.11363636363636365,,0.6,0.05042448610416672,0.0,0.4090909090909091,0.5,0.25,0.5804084470623032,1.0,0.9865598312333304,0.003205128205128205,0.9455128205128205
0.0,1.0,0.11363636363636365,,0.8,0.0921694607336555,0.0,0.4090909090909091,0.6666666666666666,0.0,0.3904638962277681,0.9742765273311897,0.9415442391969759,0.0,0.9647435897435898
0.0,0.6153846153846154,0.11363636363636365,,0.6,0.047168030295162366,0.0,0.4090909090909091,0.4166666666666667,0.0,0.00814974186756201,0.8231511254019293,0.8970713268645104,0.0,0.8878205128205128
0.0,0.5384615384615384,0.11363636363636365,,0.8,0.04722827745424141,0.0,0.4090909090909091,0.5833333333333334,0.0,0.2753391665718995,0.954983922829582,0.888421202096965,0.0,0.9615384615384616
0.2,0.8173076923076923,0.11363636363636365,,0.4,0.11344551708905615,0.0,0.4090909090909091,0.5833333333333334,0.0,0.4662209921429672,0.9935691318327974,0.9540270806098399,0.0,0.9647435897435898
0.0,0.8173076923076923,0.11363636363636365,,0.4,0.048176588433708756,0.0,0.4090909090909091,0.6666666666666666,0.0,0.2547242615433636,0.9614147909967845,0.9156993469166724,0.0,0.9903846153846154
1.0,1.0,0.8863636363636364,,0.4,0.8461485719257342,0.8717948717948718,0.9242424242424242,0.75,1.0,0.6270342125140269,1.0,0.9251804216399885,0.4,1.0
0.0,0.0,0.11363636363636365,,0.5,0.047458602272412054,0.0,0.4090909090909091,0.5,0.0,0.2803795346192899,0.9581993569131833,0.7872448937634169,0.0,0.9807692307692307
0.0,0.0,0.11363636363636365,,0.5,0.0471676369231635,0.0,0.4090909090909091,0.16666666666666666,0.0,0.0,0.9196141479099679,0.989337713472557,0.0,0.8814102564102564
0.2,0.8173076923076923,0.11363636363636365,,0.4,0.08604095769128894,0.0,0.4090909090909091,0.75,1.0,0.4457126691121559,0.9871382636655949,0.9455456789637885,0.0,0.9551282051282052
0.0,0.0,0.11363636363636365,,0.5,0.048091627399206915,0.0,0.4090909090909091,0.5,0.0,0.33118639595713173,0.9421221864951769,0.9426615747987505,0.0,0.9551282051282052
0.0,0.0,0.11363636363636365,,0.5,0.04907085007905598,0.0,0.4090909090909091,0.5833333333333334,0.0,0.17635233293778219,0.932475884244373,0.9437877818939612,0.0,0.9455128205128205
0.0,0.7307692307692308,0.11363636363636365,,0.8,0.0471676422961006,0.0,0.4090909090909091,0.4166666666666667,0.0,0.3704290768352656,0.9389067524115755,0.9160120230154798,0.0,0.9102564102564102
0.0,0.0,0.11363636363636365,,0.5,0.0491261049495364,0.0,0.4090909090909091,0.6666666666666666,0.0,0.0,0.9517684887459807,0.9329177566584684,0.0,0.9294871794871795
0.0,0.6153846153846154,0.11363636363636365,,0.6,0.04988091551400031,0.0,0.4090909090909091,0.5833333333333334,0.0,0.17412985173849393,0.9292604501607717,0.9431123728777439,0.0,0.9423076923076923
0.0,0.6153846153846154,0.11363636363636365,,0.6,0.04717121807494595,0.0,0.4090909090909091,0.4166666666666667,0.0,0.4238191868426352,0.9517684887459807,0.9178444633249337,0.0,0.967948717948718
0.0,0.6153846153846154,0.11363636363636365,,0.6,0.04716763724935846,0.0,0.4090909090909091,0.16666666666666666,0.0,4.5494972988890936e-07,0.932475884244373,0.9940485019292535,0.0,0.8493589743589743
0.2,0.0,0.11363636363636365,,0.5,0.14763391412043014,0.0,0.4090909090909091,0.75,0.5,0.4414203458541668,0.9967845659163987,0.9561609498217662,0.0,0.9903846153846154
0.0,0.5384615384615384,0.11363636363636365,,0.8,0.04716915734918403,0.0,0.4090909090909091,0.4166666666666667,0.0,0.16872855498244754,0.8295819935691319,0.8784251363184654,0.0,0.8846153846153846
0.2,0.0,0.11363636363636365,,0.5,0.04800975049898759,0.0,0.4090909090909091,0.5,0.0,0.46646410731826526,0.9935691318327974,0.9586889706877225,0.0,0.9551282051282052
0.2,0.8269230769230769,0.11363636363636365,,0.9,0.3928405060509709,0.0,0.4090909090909091,0.75,0.0,0.4377412937189161,0.9871382636655949,0.8978852382941438,0.0,1.0
0.0,0.0,0.11363636363636365,,0.5,0.051962641793578346,0.0,0.4090909090909091,0.75,0.0,0.2712360493043987,0.9228295819935691,0.9241586811315582,0.0,0.967948717948718
0.8,0.9038461538461539,0.8863636363636364,,0.4,0.6057604739694398,0.8717948717948718,0.9242424242424242,0.8333333333333334,1.0,0.4990025231459476,0.9743589743589743,0.8009342543997283,0.05,0.975
0.0,0.5384615384615384,0.11363636363636365,,0.8,0.0472086511187535,0.0,0.4090909090909091,0.8333333333333334,0.0,0.3476450936780838,0.932475884244373,0.8824160574366724,0.0,0.983974358974359
0.0,0.5384615384615384,0.11363636363636365,,0.8,0.08429342244175242,0.0,0.4090909090909091,0.6666666666666666,0.0,0.3661594886545724,0.9421221864951769,0.919565383547322,0.0,0.9519230769230769
0.0,0.0,0.11363636363636365,,0.5,0.047175213303968566,0.0,0.4090909090909091,0.5,0.0,0.3225845625693463,0.9389067524115755,0.8975348904649154,0.0,0.9647435897435898
0.0,0.5384615384615384,0.11363636363636365,,0.8,0.06941507984040629,0.0,0.4090909090909091,0.6666666666666666,0.0,0.28003995904805523,0.9453376205787781,0.9461668480113872,0.0,0.9423076923076923
0.0,0.6153846153846154,0.11363636363636365,,0.6,0.0471830864431112,0.0,0.4090909090909091,0.4166666666666667,0.0,0.39644991226541426,0.9453376205787781,0.9116182664248376,0.0,0.983974358974359
0.2,0.9615384615384616,0.11363636363636365,,0.6,0.04953544781310426,0.0,0.4090909090909091,0.4166666666666667,0.0,0.4461458293912459,0.9967845659163987,0.925399279794897,0.0,0.9743589743589743
1.0,0.9903846153846154,0.8863636363636364,,0.9,0.6057521903385397,0.8717948717948718,0.9242424242424242,0.6666666666666666,1.0,0.5986380429035878,1.0,0.7390417209282849,0.1,1.0
0.0,0.9903846153846154,0.11363636363636365,,0.9,0.06173123123851554,0.0,0.4090909090909091,0.75,0.0,0.4661906385620488,0.9742765273311897,0.9324878412977938,0.0,0.9743589743589743
0.0,0.0,0.11363636363636365,,0.5,0.05875029047139224,0.0,0.4090909090909091,0.75,0.0,0.3345578590052818,0.9292604501607717,0.9314461537118963,0.0,0.9102564102564102
0.0,0.9807692307692307,0.11363636363636365,,0.9,0.047167576771180886,0.0,0.4090909090909091,0.3333333333333333,0.0,0.36302805036910035,0.8681672025723473,0.8348002937553216,0.0,0.9294871794871795
0.4,1.0,0.11363636363636365,,0.8,0.047628441687666334,0.0,0.4090909090909091,0.5,0.25,0.4755739676592534,0.9967845659163987,0.977431846521522,0.00641025641025641,0.9519230769230769
0.2,0.8269230769230769,0.11363636363636365,,0.9,0.06959431822827455,0.0,0.4090909090909091,0.6666666666666666,0.0,0.4920301647148707,0.9935691318327974,0.8525539509324984,0.0,0.9903846153846154
0.2,0.8269230769230769,0.11363636363636365,,0.9,0.3942606173978278,0.0,0.4090909090909091,0.5,0.0,0.3260331816762053,0.9871382636655949,0.7437935308977752,0.0,0.9935897435897436
0.0,0.0,0.11363636363636365,,0.5,0.04719038909897255,0.0,0.4090909090909091,0.5833333333333334,0.0,0.244817060878598,0.954983922829582,0.9183664122624181,0.0,0.9583333333333334
0.2,0.9711538461538461,0.11363636363636365,,0.7,0.2672424233813273,0.0,0.4090909090909091,0.75,0.0,0.4622102647670354,0.9903536977491961,0.9218520862460422,0.0,0.9935897435897436
0.4,0.0,0.11363636363636365,,0.5,0.10087968518706303,0.0,0.4090909090909091,0.8333333333333334,0.5,0.5152229704045606,1.0,0.9344497084503999,0.003205128205128205,0.9935897435897436
0.4,0.7307692307692308,0.11363636363636365,,0.8,0.04860192876634606,0.0,0.4090909090909091,0.5833333333333334,0.0,0.46815643548162034,0.9903536977491961,0.9698410896448602,0.0,0.9487179487179487
0.0,0.0,0.11363636363636365,,0.5,0.04745459654104056,0.0,0.4090909090909091,0.5833333333333334,0.0,0.3985781311749973,0.9389067524115755,0.9260168910699992,0.0,0.9519230769230769
0.0,0.0,0.11363636363636365,,0.5,0.0471676369231635,0.0,0.4090909090909091,0.16666666666666666,0.0,0.0,0.9196141479099679,0.989337713472557,0.0,0.8814102564102564
0.4,0.5384615384615384,0.11363636363636365,,0.8,0.07541744066198852,0.0,0.4090909090909091,0.6666666666666666,0.5,0.47736111312856133,0.9935691318327974,0.958149287163443,0.00641025641025641,0.9647435897435898
0.0,0.7307692307692308,0.11363636363636365,,0.8,0.04726491860739723,0.0,0.4090909090909091,0.75,0.0,0.0,0.8971061093247589,0.8997437692610815,0.0,0.9583333333333334
0.2,0.9807692307692307,0.11363636363636365,,0.5,0.048391619745866254,0.0,0.4090909090909091,0.5833333333333334,0.0,0.34966619214297645,0.9967845659163987,0.9708859865445325,0.0,0.9775641025641025
0.6,0.8269230769230769,0.11363636363636365,,0.9,0.30845010275128226,0.0,0.4090909090909091,0.6666666666666666,0.5,0.4756477442825401,0.9935691318327974,0.9316445931897522,0.003205128205128205,0.9935897435897436
0.0,0.5384615384615384,0.11363636363636365,,0.8,0.04793431640356016,0.0,0.4090909090909091,0.6666666666666666,0.0,0.3235327878983806,0.9228295819935691,0.9038677396980344,0.0,0.9711538461538461
0.0,0.6153846153846154,0.11363636363636365,,0.6,0.0477464714488407,0.0,0.4090909090909091,0.5,0.0,0.39180028057689653,0.9742765273311897,0.9460130799091959,0.0,0.9326923076923077
0.0,0.5384615384615384,0.11363636363636365,,0.8,0.07481774813301711,0.0,0.4090909090909091,0.8333333333333334,0.0,0.2951715009110166,0.932475884244373,0.9325432900084073,0.0,0.9391025641025641
