kDN,DS,DCP,TD_P,TD_U,CL,MV,CB,F1,N1,N2,LSC,LSR,H,U
0.6,0.9523809523809523,0.379746835443038,1.0,0.42857142857142855,0.41910389714183915,0.0,0.5020080321285141,1.0,0.5,0.6550465074883335,1.0,0.9775100853838183,0.001152073732718894,0.9988479262672811
0.6,0.8571428571428572,0.620253164556962,1.0,0.5714285714285714,0.40232877596058036,0.6612903225806452,0.8313253012048193,0.8333333333333334,0.5,0.3188731344070803,0.9965870307167235,0.975772394746014,0.003401360544217687,0.9965986394557823
0.2,0.9285714285714286,0.32307692307692304,1.0,0.5238095238095238,0.39948101951428283,0.6612903225806452,0.8313253012048193,0.8333333333333334,0.3333333333333333,0.4083959269883317,0.9931740614334471,0.9466096579253009,0.003401360544217687,0.9863945578231292
0.4,0.8571428571428572,0.22033898305084743,1.0,0.47619047619047616,0.3520320606533527,0.0,0.5020080321285141,0.8333333333333334,0.3333333333333333,0.28240618561989894,0.9976931949250288,0.9735381526380505,0.0,0.9988479262672811
0.0,0.7857142857142857,0.22033898305084743,1.0,0.6190476190476191,0.17845524051214878,0.0,0.5020080321285141,0.8333333333333334,0.0,0.0,0.9838523644752019,0.995585890152798,0.0,0.9850230414746544
0.8,0.9761904761904762,0.7796610169491526,1.0,0.7619047619047619,0.798888507941836,0.6612903225806452,0.8313253012048193,0.8333333333333334,1.0,0.5778487052061883,1.0,0.9949472189519466,0.006802721088435374,1.0
0.8,1.0,0.7796610169491526,1.0,0.7142857142857143,0.8214242416611581,0.6612903225806452,0.8313253012048193,0.8333333333333334,1.0,0.8977983752719091,1.0,0.999613589620787,0.034013605442176874,1.0
0.2,0.5238095238095238,0.32307692307692304,1.0,0.23809523809523808,0.40659024387758,0.6612903225806452,0.8313253012048193,0.8333333333333334,0.0,0.29952415053338466,0.9897610921501706,0.9669861781584165,0.0,0.9931972789115646
0.2,0.8333333333333334,0.379746835443038,1.0,0.47619047619047616,0.2012567058414022,0.0,0.5020080321285141,0.8333333333333334,0.0,0.25340528450496724,0.9965397923875432,0.9936342333770628,0.0,0.9965437788018433
0.4,0.9523809523809523,0.7796610169491526,1.0,0.5238095238095238,0.8178044016013541,0.6612903225806452,0.8313253012048193,0.8333333333333334,0.3333333333333333,0.4964592887226632,0.9965870307167235,0.9985782091393097,0.003401360544217687,0.9965986394557823
0.6,0.9285714285714286,0.379746835443038,1.0,0.47619047619047616,0.32394562097400914,0.0,0.5020080321285141,0.8333333333333334,0.3333333333333333,0.22071595442465897,0.9988465974625144,0.9976008958530024,0.002304147465437788,0.9976958525345622
0.2,1.0,0.08414239482200647,1.0,0.5714285714285714,0.17856593754782824,0.0,0.5020080321285141,0.8333333333333334,0.25,0.48672972862164077,0.9976931949250288,0.9991355763944675,0.0,0.9942396313364056
0.8,0.9761904761904762,0.620253164556962,1.0,0.5714285714285714,0.8053945328883592,0.6612903225806452,0.8313253012048193,0.8333333333333334,0.0,0.999999999999985,1.0,1.0,0.006802721088435374,1.0
0.2,0.9523809523809523,0.620253164556962,1.0,0.8571428571428571,0.7305834196188825,0.6612903225806452,0.8313253012048193,0.8333333333333334,0.5,0.37428571479438766,0.9965870307167235,0.9969091255297501,0.003401360544217687,0.9931972789115646
0.4,0.9285714285714286,0.22033898305084743,1.0,0.5238095238095238,0.19644891214434523,0.0,0.5020080321285141,0.8333333333333334,0.0,0.36858492202562365,0.9976931949250288,0.9936450862038625,0.0,0.9953917050691244
0.4,0.8333333333333334,0.32307692307692304,1.0,0.3333333333333333,0.3994807413004624,0.6612903225806452,0.8313253012048193,0.8333333333333334,0.3333333333333333,0.6087333475615007,1.0,0.9004518021250306,0.003401360544217687,0.9965986394557823
0.8,0.9523809523809523,0.676923076923077,1.0,0.23809523809523808,0.6005192381884783,0.0,0.5020080321285141,0.8333333333333334,0.5,0.5771982745122037,1.0,0.9714510507949812,0.002304147465437788,0.9976958525345622
0.6,0.8809523809523809,0.7796610169491526,1.0,0.5238095238095238,0.8176087034157474,0.6612903225806452,0.8313253012048193,0.8333333333333334,0.6666666666666666,0.52848498189192,1.0,0.9980381855423293,0.003401360544217687,0.9965986394557823
0.0,0.33333333333333337,0.22033898305084743,1.0,0.7142857142857143,0.19171343287667186,0.0,0.5020080321285141,0.8333333333333334,0.0,0.22198956274589499,0.9769319492502884,0.9935085792844388,0.0,0.988479262672811
1.0,1.0,0.7796610169491526,1.0,0.8571428571428571,0.8126961531333265,0.6612903225806452,0.8313253012048193,0.8333333333333334,1.0,0.7002128050941094,1.0,0.997400934012276,0.034013605442176874,1.0
0.2,0.6904761904761905,0.08414239482200647,1.0,0.38095238095238093,0.17017173645318873,0.0,0.5020080321285141,1.0,0.5,0.5043408414788786,1.0,0.9950937738294667,0.001152073732718894,0.9873271889400922
0.2,0.45238095238095233,0.08414239482200647,1.0,0.47619047619047616,0.17695396894544535,0.0,0.5020080321285141,0.0,0.0,0.0,0.994232987312572,1.0,0.0,1.0
0.2,0.8571428571428572,0.08414239482200647,1.0,0.2857142857142857,0.1778373292189369,0.0,0.5020080321285141,0.8333333333333334,0.5,0.4279735328737956,0.9988465974625144,0.9977622791653248,0.0,0.9965437788018433
0.6,0.9285714285714286,0.620253164556962,1.0,0.5238095238095238,0.4378944014001974,0.6612903225806452,0.8313253012048193,0.8333333333333334,0.3333333333333333,0.41986661557987426,0.9965870307167235,0.9901674963004613,0.0,0.9965986394557823
0.0,0.6904761904761905,0.22033898305084743,1.0,0.47619047619047616,0.16045740824806576,0.0,0.5020080321285141,1.0,0.0,0.09381707707121545,0.9907727797001153,0.9735125280562218,0.0,0.988479262672811
0.4,0.7857142857142857,0.22033898305084743,1.0,0.3333333333333333,0.5751260804042015,0.0,0.5020080321285141,0.8333333333333334,0.5,0.23211772502211214,0.9976931949250288,0.9713655422806705,0.0,0.9965437788018433
0.8,0.9761904761904762,0.620253164556962,1.0,0.7619047619047619,0.7772534192833488,0.6612903225806452,0.8313253012048193,0.8333333333333334,1.0,0.7270135186951414,1.0,0.9959339547708965,0.01020408163265306,1.0
0.4,0.9761904761904762,0.22033898305084743,1.0,0.7619047619047619,0.19603675879916604,0.0,0.5020080321285141,0.8333333333333334,0.5,0.9999999999999708,1.0,1.0,0.001152073732718894,1.0
0.2,0.33333333333333337,0.22033898305084743,1.0,0.7142857142857143,0.19409291303053178,0.0,0.5020080321285141,0.8333333333333334,1.0,0.5629406423930521,1.0,0.9987617397122927,0.001152073732718894,0.9919354838709677
